,user_id,movie_id,rating
1030,ydyie,30331959,4
1031,ydyie,26952994,5
1032,ydyie,30395836,5
1033,ydyie,30252495,4
1034,ydyie,27132510,4
1035,ydyie,34927356,4
1036,ydyie,1889243,4
1037,3540441,26654498,4
1038,3540441,26746559,5
1039,3540441,26309618,4
1040,3540441,26689198,4
1041,3540441,2303845,5
1042,3540441,6537486,5
1043,3540441,10756794,5
1044,3540441,1914831,3
1045,3540441,5153481,4
1046,3540441,6896277,4
1047,3540441,1889243,4
1048,66738259,25937854,5
1049,66738259,7065154,5
1050,66738259,2063914,3
1051,66738259,1889243,5
1052,qijiuzhiyue,4707585,1
1053,qijiuzhiyue,4051608,2
1054,qijiuzhiyue,4059245,4
1055,qijiuzhiyue,4082544,2
1056,qijiuzhiyue,5037113,5
1057,qijiuzhiyue,1401523,4
1058,qijiuzhiyue,4078562,2
1059,qijiuzhiyue,3268192,2
1060,qijiuzhiyue,1388176,3
1061,qijiuzhiyue,3822842,3
1062,qijiuzhiyue,1889243,4
1063,farmyra,3011091,5
1064,bobomio,5941682,5
1065,bobomio,3011091,5
1066,Tata_1107,2993846,3
1067,Tata_1107,2336785,3
1068,Tata_1107,1293708,3
1069,Tata_1107,1291583,4
1070,Tata_1107,3718447,4
1071,Tata_1107,1959877,4
1072,Tata_1107,1308807,4
1073,Tata_1107,3063114,3
1074,Tata_1107,3550132,4
1075,Tata_1107,3227266,3
1076,Tata_1107,3011091,5
1077,daladida,26738112,4
1078,daladida,3011091,4
1079,ocean_kwai,3230462,3
1080,ocean_kwai,1295409,5
1081,ocean_kwai,1403307,5
1082,ocean_kwai,1422300,5
1083,ocean_kwai,3222423,5
1084,ocean_kwai,2044089,4
1085,ocean_kwai,1851857,5
1086,ocean_kwai,1305164,5
1087,ocean_kwai,1305179,5
1088,ocean_kwai,1918208,4
1089,ocean_kwai,3011091,3
1090,88652488,32659890,4
1091,lingrui1995,30488569,4
1092,lingrui1995,33442331,4
1093,lingrui1995,33442331,4
1094,lingrui1995,24697949,5
1095,lingrui1995,4303624,5
1096,lingrui1995,30488569,4
1097,lingrui1995,33446498,2
1098,lingrui1995,30211998,4
1099,lingrui1995,34805219,3
1100,lingrui1995,2364086,4
1101,lingrui1995,32659890,4
1102,152812677,20438964,3
1103,152812677,5300054,5
1104,152812677,30331149,2
1105,152812677,25937854,5
1106,152812677,26748673,3
1107,152812677,26309788,3
1108,152812677,5262339,5
1109,152812677,11526817,3
1110,152812677,26354572,4
1111,152812677,25927854,3
1112,152812677,32659890,4
1113,154736326,11583706,4
1114,154736326,34842268,4
1115,154736326,3014183,1
1116,154736326,10863574,3
1117,154736326,3921106,5
1118,154736326,11501640,3
1119,154736326,11618745,4
1120,154736326,20272884,4
1121,154736326,25986609,4
1122,154736326,1408130,5
1123,154736326,32659890,3
1124,kooloo73774,30395911,4
1125,kooloo73774,26986804,2
1126,kooloo73774,26986804,2
1127,kooloo73774,26986804,2
1128,kooloo73774,26986804,2
1129,kooloo73774,34841224,4
1130,kooloo73774,30196805,3
1131,kooloo73774,27114834,3
1132,kooloo73774,27114834,3
1133,kooloo73774,1292001,5
1134,kooloo73774,32659890,4
1135,smokey,30446736,4
1136,smokey,30140436,4
1137,smokey,27601742,5
1138,smokey,27029890,4
1139,smokey,26560166,1
1140,smokey,26422347,5
1141,smokey,25805741,3
1142,smokey,25723907,3
1143,smokey,26219108,5
1144,smokey,26219108,5
1145,smokey,25986180,4
1146,3540441,26654498,4
1147,3540441,26746559,5
1148,3540441,26309618,4
1149,3540441,26689198,4
1150,3540441,2303845,5
1151,3540441,6537486,5
1152,3540441,10756794,5
1153,3540441,1914831,3
1154,3540441,5153481,4
1155,3540441,6896277,4
1156,3540441,25986180,4
1157,RITABMW,25835285,4
1158,RITABMW,25978047,3
1159,RITABMW,19969225,4
1160,RITABMW,1866479,3
1161,RITABMW,7154686,5
1162,RITABMW,5360890,5
1163,RITABMW,4301043,3
1164,RITABMW,4883425,4
1165,RITABMW,5972036,3
1166,RITABMW,5912977,3
1167,RITABMW,25986180,4
1168,zhangjianjia,7065161,4
1169,zhangjianjia,10456894,2
1170,zhangjianjia,1300299,5
1171,zhangjianjia,3071441,4
1172,zhangjianjia,2464346,4
1173,zhangjianjia,25986180,4
1174,copenlee,4899486,4
1175,copenlee,4739952,5
1176,copenlee,4729828,1
1177,copenlee,4111335,5
1178,copenlee,4022090,5
1179,copenlee,3732499,4
1180,copenlee,4122701,4
1181,copenlee,3573048,3
1182,copenlee,3573048,3
1183,copenlee,3529375,4
1184,copenlee,25986180,5
1185,rachel-rachel,26348103,5
1186,rachel-rachel,1806555,5
1187,rachel-rachel,3668287,5
1188,rachel-rachel,1295520,5
1189,rachel-rachel,2078864,5
1190,rachel-rachel,30421907,5
1191,rachel-rachel,30244560,5
1192,rachel-rachel,30181455,5
1193,rachel-rachel,27199901,5
1194,rachel-rachel,27118271,4
1195,rachel-rachel,27010768,5
1196,luhua,3325435,4
1197,luhua,34853491,5
1198,luhua,26584183,5
1199,luhua,33385869,4
1200,luhua,33385298,4
1201,luhua,33385298,4
1202,luhua,4284098,5
1203,luhua,20280989,5
1204,luhua,6041326,5
1205,luhua,1999309,3
1206,luhua,27010768,3
1207,angle223,30196805,3
1208,angle223,26946624,4
1209,angle223,27145057,4
1210,angle223,6850547,4
1211,angle223,27052168,4
1212,angle223,4840388,3
1213,angle223,27615233,4
1214,angle223,30304024,4
1215,angle223,25812730,4
1216,angle223,1433736,3
1217,angle223,27010768,4
1218,70850814,26688480,4
1219,70850814,33417030,4
1220,70850814,30334970,4
1221,70850814,1303558,5
1222,70850814,26979204,3
1223,70850814,3097572,4
1224,70850814,30437755,5
1225,70850814,1292260,5
1226,70850814,1294767,4
1227,70850814,25966044,5
1228,70850814,27010768,5
1229,Cao-Wei,25733522,5
1230,Cao-Wei,25794443,3
1231,Cao-Wei,1929463,4
1232,Cao-Wei,10438426,3
1233,Cao-Wei,4728518,3
1234,Cao-Wei,6880590,3
1235,Cao-Wei,5908477,2
1236,Cao-Wei,5416009,4
1237,Cao-Wei,4271894,2
1238,Cao-Wei,5321843,4
1239,Cao-Wei,27010768,3
1240,zyl622,30230907,5
1241,zyl622,30270978,5
1242,zyl622,27199470,2
1243,zyl622,26984949,5
1244,zyl622,26942514,4
1245,zyl622,24745248,5
1246,zyl622,7004284,5
1247,zyl622,20435568,4
1248,zyl622,20428702,5
1249,zyl622,3277484,4
1250,zyl622,1291560,5
1251,ocean_kwai,3230462,3
1252,ocean_kwai,1295409,5
1253,ocean_kwai,1403307,5
1254,ocean_kwai,1422300,5
1255,ocean_kwai,3222423,5
1256,ocean_kwai,2044089,4
1257,ocean_kwai,1851857,5
1258,ocean_kwai,1305164,5
1259,ocean_kwai,1305179,5
1260,ocean_kwai,1918208,4
1261,ocean_kwai,1291560,3
1262,62675594,34911027,4
1263,62675594,30236335,5
1264,62675594,30247860,5
1265,62675594,25716096,5
1266,62675594,27204087,5
1267,62675594,27176870,4
1268,62675594,26830844,4
1269,62675594,26761277,5
1270,62675594,26430092,3
1271,62675594,25986748,5
1272,62675594,1291560,5
1273,bighead,27024959,3
1274,bighead,30334073,2
1275,bighead,1777410,5
1276,bighead,5414391,5
1277,bighead,1842589,2
1278,bighead,1000280,5
1279,bighead,1997681,4
1280,bighead,1291560,5
1281,tjz230,26022835,4
1282,tjz230,3440075,5
1283,tjz230,1905462,5
1284,tjz230,1793904,4
1285,tjz230,1307790,4
1286,tjz230,1366856,3
1287,tjz230,1296463,4
1288,tjz230,1294768,3
1289,tjz230,1878708,4
1290,tjz230,1291560,3
1291,Lirsid,1299398,5
1292,133046749,1299398,5
1293,ballteda,30466860,4
1294,ballteda,34670218,4
1295,ballteda,33417046,4
1296,ballteda,27109633,4
1297,ballteda,33400376,4
1298,ballteda,27050133,4
1299,ballteda,30423193,4
1300,ballteda,30282387,2
1301,ballteda,26100958,5
1302,ballteda,27135473,4
1303,ballteda,1299398,4
1304,tjz230,26022835,4
1305,tjz230,3440075,5
1306,tjz230,1905462,5
1307,tjz230,1793904,4
1308,tjz230,1307790,4
1309,tjz230,1366856,3
1310,tjz230,1296463,4
1311,tjz230,1294768,3
1312,tjz230,1878708,4
1313,tjz230,1299398,5
1314,154019316,26876595,4
1315,154019316,1432578,4
1316,154019316,1299398,5
1317,lunamu,6560058,4
1318,lunamu,2227293,3
1319,lunamu,4821046,3
1320,lunamu,30211998,4
1321,57971471,3226150,5
1322,57971471,30211998,5
1323,qijiuzhiyue,4707585,1
1324,qijiuzhiyue,4051608,2
1325,qijiuzhiyue,4059245,4
1326,qijiuzhiyue,4082544,2
1327,qijiuzhiyue,5037113,5
1328,qijiuzhiyue,1401523,4
1329,qijiuzhiyue,4078562,2
1330,qijiuzhiyue,3268192,2
1331,qijiuzhiyue,1388176,3
1332,qijiuzhiyue,3822842,3
1333,qijiuzhiyue,30211998,4
1334,47182866,26888496,5
1335,47182866,6390825,5
1336,47182866,26793157,5
1337,47182866,26718828,4
1338,47182866,25920885,5
1339,47182866,30211998,5
1340,karo1993,26378579,3
1341,karo1993,26386974,5
1342,karo1993,2338055,5
1343,karo1993,11620560,4
1344,karo1993,24405378,4
1345,karo1993,1889243,5
1346,karo1993,10455629,3
1347,karo1993,6560058,4
1348,karo1993,3068206,4
1349,karo1993,3338851,3
1350,karo1993,30211998,5
1351,zhutong,30237176,4
1352,zhutong,27125950,4
1353,zhutong,30170658,4
1354,zhutong,27046075,5
1355,zhutong,26925834,3
1356,zhutong,25887244,5
1357,zhutong,20473089,5
1358,zhutong,11615173,4
1359,zhutong,6872244,5
1360,zhutong,10484448,4
1361,zhutong,4920389,5
1362,114515320,4920389,4
1363,34347136,30466860,4
1364,34347136,27094895,4
1365,34347136,30394535,4
1366,34347136,30329153,4
1367,34347136,30362186,4
1368,34347136,30166972,5
1369,34347136,33400376,4
1370,34347136,26954859,5
1371,34347136,27202818,5
1372,34347136,30140107,4
1373,34347136,4920389,5
1374,diewithme,30244560,5
1375,diewithme,26746958,1
1376,diewithme,26873657,1
1377,diewithme,26884467,5
1378,diewithme,26354336,3
1379,diewithme,26779789,4
1380,diewithme,25831874,3
1381,diewithme,25881780,2
1382,diewithme,25918597,1
1383,diewithme,24745500,3
1384,diewithme,4920389,5
1385,truevoice,4920389,5
1386,lingrui1995,30488569,4
1387,lingrui1995,33442331,4
1388,lingrui1995,33442331,4
1389,lingrui1995,24697949,5
1390,lingrui1995,4303624,5
1391,lingrui1995,30488569,4
1392,lingrui1995,33446498,2
1393,lingrui1995,30211998,4
1394,lingrui1995,34805219,3
1395,lingrui1995,2364086,4
1396,lingrui1995,27605698,4
1397,miumiu-li,27052168,5
1398,miumiu-li,4840388,4
1399,miumiu-li,26916229,4
1400,miumiu-li,26336252,4
1401,miumiu-li,26810318,4
1402,miumiu-li,26630714,4
1403,miumiu-li,26985127,4
1404,miumiu-li,27615564,3
1405,miumiu-li,30122633,4
1406,miumiu-li,26804147,4
1407,miumiu-li,27605698,4
1408,1211567,26660368,5
1409,1211567,26801048,5
1410,1211567,26756260,4
1411,1211567,28514091,5
1412,1211567,26752088,5
1413,1211567,26416062,4
1414,1211567,26864184,4
1415,1211567,26939247,5
1416,1211567,27017278,5
1417,1211567,26754896,5
1418,1211567,27605698,3
1419,luzhiyu,30166972,4
1420,luzhiyu,3097572,3
1421,luzhiyu,30419744,4
1422,luzhiyu,26715636,4
1423,luzhiyu,26972258,4
1424,luzhiyu,30217561,3
1425,luzhiyu,27622447,4
1426,luzhiyu,27147739,5
1427,luzhiyu,27084376,3
1428,luzhiyu,27120179,5
1429,luzhiyu,27605698,3
1430,tjz230,26022835,4
1431,tjz230,3440075,5
1432,tjz230,1905462,5
1433,tjz230,1793904,4
1434,tjz230,1307790,4
1435,tjz230,1366856,3
1436,tjz230,1296463,4
1437,tjz230,1294768,3
1438,tjz230,1878708,4
1439,tjz230,27605698,4
1440,3540441,26654498,4
1441,3540441,26746559,5
1442,3540441,26309618,4
1443,3540441,26689198,4
1444,3540441,2303845,5
1445,3540441,6537486,5
1446,3540441,10756794,5
1447,3540441,1914831,3
1448,3540441,5153481,4
1449,3540441,6896277,4
1450,3540441,30170448,5
1451,lingrui1995,30488569,4
1452,lingrui1995,33442331,4
1453,lingrui1995,33442331,4
1454,lingrui1995,24697949,5
1455,lingrui1995,4303624,5
1456,lingrui1995,30488569,4
1457,lingrui1995,33446498,2
1458,lingrui1995,30211998,4
1459,lingrui1995,34805219,3
1460,lingrui1995,2364086,4
1461,lingrui1995,30170448,5
1462,shuixia1825,25890005,5
1463,shuixia1825,24719063,4
1464,shuixia1825,21941804,4
1465,shuixia1825,10355626,5
1466,shuixia1825,11527491,3
1467,shuixia1825,10594934,5
1468,shuixia1825,10807880,5
1469,shuixia1825,30170448,4
1470,51932396,30170448,4
1471,suewebber,30170448,5
1472,suewebber,3745292,5
1473,suewebber,3074503,5
1474,suewebber,30170448,5
1475,186208874,26100958,5
1476,agentmovie666,25887288,4
1477,agentmovie666,26100958,5
1478,agentmovie666,3878007,4
1479,agentmovie666,26636712,3
1480,agentmovie666,24773958,4
1481,agentmovie666,24773958,4
1482,agentmovie666,24773958,4
1483,agentmovie666,26640371,4
1484,agentmovie666,26997532,4
1485,agentmovie666,3914513,5
1486,agentmovie666,26100958,5
1487,145575037,26100958,5
1488,qijiuzhiyue,4707585,1
1489,qijiuzhiyue,4051608,2
1490,qijiuzhiyue,4059245,4
1491,qijiuzhiyue,4082544,2
1492,qijiuzhiyue,5037113,5
1493,qijiuzhiyue,1401523,4
1494,qijiuzhiyue,4078562,2
1495,qijiuzhiyue,3268192,2
1496,qijiuzhiyue,1388176,3
1497,qijiuzhiyue,3822842,3
1498,qijiuzhiyue,26100958,4
1499,35827809,1292722,5
1500,35827809,26719562,5
1501,35827809,6082808,5
1502,35827809,6969074,4
1503,35827809,10466059,4
1504,35827809,1918122,4
1505,35827809,2210001,5
1506,35827809,3883991,3
1507,35827809,26022097,4
1508,35827809,25726259,5
1509,35827809,26100958,4
1510,samuleP,1291549,4
1511,bighead,27024959,3
1512,bighead,30334073,2
1513,bighead,1777410,5
1514,bighead,5414391,5
1515,bighead,1842589,2
1516,bighead,1000280,5
1517,bighead,1997681,4
1518,bighead,1291549,5
1519,new4new4,30196805,4
1520,new4new4,26931786,5
1521,new4new4,19971676,4
1522,new4new4,30175306,4
1523,new4new4,1652592,4
1524,new4new4,3878007,4
1525,new4new4,26411410,1
1526,new4new4,26279289,5
1527,new4new4,26614893,5
1528,new4new4,26677495,4
1529,new4new4,1291549,5
1530,qdmimi19810920,34938986,5
1531,qdmimi19810920,27197024,4
1532,qdmimi19810920,30468961,5
1533,qdmimi19810920,34897038,4
1534,qdmimi19810920,34799189,4
1535,qdmimi19810920,34434309,4
1536,qdmimi19810920,34840201,4
1537,qdmimi19810920,24516833,3
1538,qdmimi19810920,34843152,4
1539,qdmimi19810920,34451656,5
1540,qdmimi19810920,1291549,5
1541,suzhenshu,34859222,4
1542,suzhenshu,30344118,5
1543,suzhenshu,1291549,5
1544,irisss,26366465,5
1545,irisss,1307914,5
1546,tjz230,26022835,4
1547,tjz230,3440075,5
1548,tjz230,1905462,5
1549,tjz230,1793904,4
1550,tjz230,1307790,4
1551,tjz230,1366856,3
1552,tjz230,1296463,4
1553,tjz230,1294768,3
1554,tjz230,1878708,4
1555,tjz230,1307914,5
1556,new4new4,30196805,4
1557,new4new4,26931786,5
1558,new4new4,19971676,4
1559,new4new4,30175306,4
1560,new4new4,1652592,4
1561,new4new4,3878007,4
1562,new4new4,26411410,1
1563,new4new4,26279289,5
1564,new4new4,26614893,5
1565,new4new4,26677495,4
1566,new4new4,1307914,5
1567,ballteda,30466860,4
1568,ballteda,34670218,4
1569,ballteda,33417046,4
1570,ballteda,27109633,4
1571,ballteda,33400376,4
1572,ballteda,27050133,4
1573,ballteda,30423193,4
1574,ballteda,30282387,2
1575,ballteda,26100958,5
1576,ballteda,27135473,4
1577,ballteda,1307914,5
1578,xiaolei_bgirl,1307914,4
1579,zyl622,30230907,5
1580,zyl622,30270978,5
1581,zyl622,27199470,2
1582,zyl622,26984949,5
1583,zyl622,26942514,4
1584,zyl622,24745248,5
1585,zyl622,7004284,5
1586,zyl622,20435568,4
1587,zyl622,20428702,5
1588,zyl622,3277484,4
1589,zyl622,1306249,4
1590,bighead,27024959,3
1591,bighead,30334073,2
1592,bighead,1777410,5
1593,bighead,5414391,5
1594,bighead,1842589,2
1595,bighead,1000280,5
1596,bighead,1997681,4
1597,bighead,1306249,4
1598,155985816,27052168,5
1599,155985816,19899707,5
1600,155985816,30163509,5
1601,155985816,26336252,5
1602,155985816,26416062,3
1603,155985816,26384741,4
1604,155985816,26811528,2
1605,155985816,27107131,5
1606,155985816,4920389,4
1607,155985816,4920389,4
1608,155985816,1306249,5
1609,156941004,25716096,4
1610,156941004,30304024,5
1611,156941004,1021056,4
1612,156941004,1292064,5
1613,156941004,26647117,5
1614,156941004,26752088,5
1615,156941004,27018285,4
1616,156941004,26393561,5
1617,156941004,26614893,4
1618,156941004,1292328,5
1619,156941004,1306249,4
1620,tommyvan,1306249,5
1621,Tavico,4099871,4
1622,Tavico,3801968,5
1623,Tavico,3838739,3
1624,Tavico,3837943,5
1625,Tavico,3814331,4
1626,Tavico,3785024,4
1627,Tavico,1295038,4
1628,ruxiaoguo,26774772,3
1629,ruxiaoguo,2131940,5
1630,ruxiaoguo,3041806,3
1631,ruxiaoguo,1936262,3
1632,ruxiaoguo,3313801,3
1633,ruxiaoguo,3158990,2
1634,ruxiaoguo,2976123,4
1635,ruxiaoguo,1963192,4
1636,ruxiaoguo,1465829,3
1637,ruxiaoguo,1295038,5
1638,amarantiness,1295038,5
1639,StevenTong,10532863,5
1640,StevenTong,6386345,4
1641,StevenTong,1305666,5
1642,StevenTong,10454374,4
1643,StevenTong,3921371,2
1644,StevenTong,3226141,5
1645,StevenTong,3176802,3
1646,StevenTong,1794226,5
1647,StevenTong,3097619,5
1648,StevenTong,1295038,5
1649,ellen0320,4218768,4
1650,ellen0320,3082186,5
1651,ellen0320,25985617,4
1652,ellen0320,1817253,5
1653,ellen0320,4739952,4
1654,ellen0320,25829175,5
1655,ellen0320,4858452,4
1656,ellen0320,1293088,4
1657,ellen0320,1839967,4
1658,ellen0320,10574468,4
1659,ellen0320,1295038,4
1660,zyunsan,1920836,4
1661,zyunsan,1364543,5
1662,zyunsan,4264384,3
1663,zyunsan,4273446,5
1664,zyunsan,1788058,5
1665,zyunsan,4171952,5
1666,zyunsan,1972732,3
1667,zyunsan,3212678,4
1668,zyunsan,4059760,3
1669,zyunsan,1456117,4
1670,zyunsan,2129039,3
1671,sagotutu,26663070,4
1672,sagotutu,25855056,4
1673,sagotutu,25855056,4
1674,sagotutu,3305873,4
1675,sagotutu,1920805,4
1676,sagotutu,1938312,4
1677,sagotutu,1499148,4
1678,sagotutu,2055017,4
1679,sagotutu,2131386,4
1680,sagotutu,1439890,4
1681,sagotutu,2129039,5
1682,ahbei,2129039,5
1683,copenlee,4899486,4
1684,copenlee,4739952,5
1685,copenlee,4729828,1
1686,copenlee,4111335,5
1687,copenlee,4022090,5
1688,copenlee,3732499,4
1689,copenlee,4122701,4
1690,copenlee,3573048,3
1691,copenlee,3573048,3
1692,copenlee,3529375,4
1693,copenlee,2129039,5
1694,153236523,2129039,5
1695,jiemoxiaomantou,3439455,4
1696,jiemoxiaomantou,3010130,3
1697,jiemoxiaomantou,2135981,3
1698,jiemoxiaomantou,3003093,4
1699,jiemoxiaomantou,2075391,4
1700,jiemoxiaomantou,2022979,3
1701,jiemoxiaomantou,1692648,5
1702,jiemoxiaomantou,1995118,4
1703,jiemoxiaomantou,1794202,4
1704,jiemoxiaomantou,2078050,5
1705,jiemoxiaomantou,1291543,4
1706,Kev.Garnett,25919910,4
1707,Kev.Garnett,3804891,5
1708,Kev.Garnett,2373195,5
1709,Kev.Garnett,1578507,5
1710,Kev.Garnett,2239292,5
1711,Kev.Garnett,4058786,3
1712,Kev.Garnett,1291543,4
1713,flaneur,1291543,4
1714,watermelon,1900006,5
1715,watermelon,2301059,5
1716,watermelon,3006309,5
1717,watermelon,3805953,5
1718,watermelon,3072124,5
1719,watermelon,2294568,3
1720,watermelon,1306313,5
1721,watermelon,3077668,5
1722,watermelon,1291841,5
1723,watermelon,4057312,2
1724,watermelon,1291543,5
1725,narahana,4898547,5
1726,narahana,1451472,4
1727,narahana,1316638,5
1728,narahana,3023526,4
1729,narahana,1761759,4
1730,narahana,1297344,5
1731,narahana,1452327,4
1732,narahana,1316605,5
1733,narahana,1351678,5
1734,narahana,1875835,5
1735,narahana,1291543,4
1736,Obtson,1929463,4
1737,luzhiyu,30166972,4
1738,luzhiyu,3097572,3
1739,luzhiyu,30419744,4
1740,luzhiyu,26715636,4
1741,luzhiyu,26972258,4
1742,luzhiyu,30217561,3
1743,luzhiyu,27622447,4
1744,luzhiyu,27147739,5
1745,luzhiyu,27084376,3
1746,luzhiyu,27120179,5
1747,luzhiyu,1929463,5
1748,conanemily,3097572,4
1749,conanemily,6850547,5
1750,conanemily,26394152,4
1751,conanemily,26374197,4
1752,conanemily,20438964,4
1753,conanemily,26972258,4
1754,conanemily,27622447,5
1755,conanemily,27050259,4
1756,conanemily,25849049,4
1757,conanemily,26746559,5
1758,conanemily,1929463,5
1759,kirk1226,1929463,5
1760,3540441,26654498,4
1761,3540441,26746559,5
1762,3540441,26309618,4
1763,3540441,26689198,4
1764,3540441,2303845,5
1765,3540441,6537486,5
1766,3540441,10756794,5
1767,3540441,1914831,3
1768,3540441,5153481,4
1769,3540441,6896277,4
1770,3540441,1929463,4
1771,butinoodle,3231742,2
1772,butinoodle,2158222,5
1773,butinoodle,3541415,5
1774,butinoodle,1819388,4
1775,butinoodle,3148748,5
1776,butinoodle,3066739,5
1777,butinoodle,3606975,5
1778,butinoodle,3135483,5
1779,butinoodle,4215755,5
1780,butinoodle,4167202,3
1781,butinoodle,1652587,5
1782,pigeye,4920389,4
1783,pigeye,22266320,4
1784,pigeye,1424620,3
1785,pigeye,1456197,4
1786,pigeye,1295416,5
1787,pigeye,1304710,4
1788,pigeye,1417892,5
1789,pigeye,1652587,4
1790,ztiti,1652587,4
1791,richer725,1652587,4
1792,Colorforever,3991933,5
1793,Colorforever,3274113,5
1794,Colorforever,3187737,4
1795,Colorforever,2567919,5
1796,Colorforever,1652587,5
1797,vivipico,1761780,5
1798,vivipico,1291546,5
1799,vivipico,1292208,5
1800,vivipico,1876781,3
1801,vivipico,1292215,5
1802,vivipico,1309015,5
1803,vivipico,2131459,5
1804,ChannaDisco,34906732,5
1805,ChannaDisco,26258470,4
1806,ChannaDisco,26799731,5
1807,ChannaDisco,27138828,5
1808,ChannaDisco,26930540,5
1809,ChannaDisco,26958615,4
1810,ChannaDisco,26806099,4
1811,ChannaDisco,26702166,4
1812,ChannaDisco,26307442,5
1813,ChannaDisco,25827935,5
1814,ChannaDisco,2131459,5
1815,cabaret,21339377,4
1816,cabaret,20471804,4
1817,cabaret,11540884,5
1818,cabaret,10543625,4
1819,cabaret,10744409,5
1820,cabaret,10744409,5
1821,cabaret,7046520,4
1822,cabaret,5998128,5
1823,cabaret,3143676,5
1824,cabaret,4883258,3
1825,cabaret,2131459,5
1826,ashinstancy,1828115,5
1827,ashinstancy,1851857,5
1828,ashinstancy,26461145,5
1829,ashinstancy,30310435,5
1830,ashinstancy,1418815,5
1831,ashinstancy,30167658,5
1832,ashinstancy,26302614,5
1833,ashinstancy,20495023,5
1834,ashinstancy,1408558,5
1835,ashinstancy,26727273,4
1836,ashinstancy,2131459,4
1837,airtony,2131459,5
1838,YthguaN,26580232,4
1839,yanluohan,26580232,4
1840,luhua,3325435,4
1841,luhua,34853491,5
1842,luhua,26584183,5
1843,luhua,33385869,4
1844,luhua,33385298,4
1845,luhua,33385298,4
1846,luhua,4284098,5
1847,luhua,20280989,5
1848,luhua,6041326,5
1849,luhua,1999309,3
1850,luhua,26580232,4
1851,kejinlong,24852545,1
1852,kejinlong,26887890,1
1853,kejinlong,7062596,3
1854,kejinlong,5045678,1
1855,kejinlong,26289144,4
1856,kejinlong,26277313,2
1857,kejinlong,24847343,3
1858,kejinlong,10537853,4
1859,kejinlong,1303769,3
1860,kejinlong,1306564,3
1861,kejinlong,26580232,3
1862,CyberKnight,26581837,2
1863,CyberKnight,26288174,5
1864,CyberKnight,26580232,3
1865,tjz230,26022835,4
1866,tjz230,3440075,5
1867,tjz230,1905462,5
1868,tjz230,1793904,4
1869,tjz230,1307790,4
1870,tjz230,1366856,3
1871,tjz230,1296463,4
1872,tjz230,1294768,3
1873,tjz230,1878708,4
1874,tjz230,1308807,4
1875,49289313,25983044,5
1876,49289313,19944106,5
1877,49289313,11589036,5
1878,49289313,26320029,5
1879,49289313,5327381,3
1880,49289313,10535568,5
1881,49289313,3793783,4
1882,49289313,10833924,5
1883,49289313,20376577,3
1884,49289313,2049435,5
1885,49289313,1308807,3
1886,zyl622,30230907,5
1887,zyl622,30270978,5
1888,zyl622,27199470,2
1889,zyl622,26984949,5
1890,zyl622,26942514,4
1891,zyl622,24745248,5
1892,zyl622,7004284,5
1893,zyl622,20435568,4
1894,zyl622,20428702,5
1895,zyl622,3277484,4
1896,zyl622,1308807,5
1897,zeroiris,25947054,5
1898,zeroiris,3882827,4
1899,zeroiris,3882759,4
1900,zeroiris,2996855,4
1901,zeroiris,1308807,5
1902,rakumm,33462337,5
1903,rakumm,25752261,3
1904,rakumm,25887972,5
1905,rakumm,6722879,5
1906,rakumm,10748120,5
1907,rakumm,5263638,5
1908,rakumm,4252085,4
1909,rakumm,3880846,3
1910,rakumm,4173393,5
1911,rakumm,2996640,5
1912,rakumm,1308807,5
1913,lingrui1995,30488569,4
1914,lingrui1995,33442331,4
1915,lingrui1995,33442331,4
1916,lingrui1995,24697949,5
1917,lingrui1995,4303624,5
1918,lingrui1995,30488569,4
1919,lingrui1995,33446498,2
1920,lingrui1995,30211998,4
1921,lingrui1995,34805219,3
1922,lingrui1995,2364086,4
1923,lingrui1995,30334073,4
1924,89451365,30413052,5
1925,89451365,26794435,4
1926,89451365,26266893,3
1927,89451365,30140571,4
1928,89451365,26972258,4
1929,89451365,26683723,4
1930,89451365,26862829,4
1931,89451365,26425068,4
1932,89451365,27063335,5
1933,89451365,26607693,4
1934,89451365,30334073,3
1935,zaneee,30334073,4
1936,152198358,30334073,5
1937,roseinthedark,34927511,3
1938,roseinthedark,34927509,3
1939,roseinthedark,2033493,2
1940,roseinthedark,30278258,3
1941,roseinthedark,30334073,5
1942,2340389,25839052,4
1943,2340389,25777330,1
1944,2340389,1022060,5
1945,2340389,25964071,5
1946,tjz230,26022835,4
1947,tjz230,3440075,5
1948,tjz230,1905462,5
1949,tjz230,1793904,4
1950,tjz230,1307790,4
1951,tjz230,1366856,3
1952,tjz230,1296463,4
1953,tjz230,1294768,3
1954,tjz230,1878708,4
1955,tjz230,25964071,5
1956,luhua,3325435,4
1957,luhua,34853491,5
1958,luhua,26584183,5
1959,luhua,33385869,4
1960,luhua,33385298,4
1961,luhua,33385298,4
1962,luhua,4284098,5
1963,luhua,20280989,5
1964,luhua,6041326,5
1965,luhua,1999309,3
1966,luhua,25964071,4
1967,qijiuzhiyue,4707585,1
1968,qijiuzhiyue,4051608,2
1969,qijiuzhiyue,4059245,4
1970,qijiuzhiyue,4082544,2
1971,qijiuzhiyue,5037113,5
1972,qijiuzhiyue,1401523,4
1973,qijiuzhiyue,4078562,2
1974,qijiuzhiyue,3268192,2
1975,qijiuzhiyue,1388176,3
1976,qijiuzhiyue,3822842,3
1977,qijiuzhiyue,25964071,3
1978,15183757,26794435,5
1979,15183757,26820836,4
1980,15183757,11776289,3
